model	sample_size	codon	codon_num	N_diffs	S_diffs	N_sites	S_sites	num_defined_seqs	sw_ratio	sw_start	sw_center	sw_end	sw_num_replicates	sw_N_diffs	sw_S_diffs	sw_N_sites	sw_S_sites	sw_dN	sw_dS	sw_dNdS	sw_dN_m_dS	sw_boot_dN_SE	sw_boot_dS_SE	sw_boot_dN_over_dS_SE	sw_boot_dN_over_dS_P	sw_boot_dN_m_dS_SE	sw_boot_dN_m_dS_P	sw_boot_dN_gt_dS_count	sw_boot_dN_eq_dS_count	sw_boot_dN_lt_dS_count	sw_ASL_dN_gt_dS_P	sw_ASL_dN_lt_dS_P	sw_ASL_dNdS_P
Emp/BloomDFE	100	75	75	9.595959595959599e-4	0	2	1	100	piNpiS	75	89.5	104	1000	0.0034989898989898982	0.002454545454545453	60	30	5.83164983164983e-5	8.18181818181818e-5	0.712757201646091	-2.35016835016835e-5	2.56399061315696e-5	5.41675884214898e-5	NA	NA	5.53024962502762e-5	0.670861422400071	343	1	656	0.656	0.343	0.686
Emp/BloomDFE	100	76	76	0	0	2	1	100	piNpiS	76	90.5	105	1000	0.002539393939393938	0.002454545454545453	60	30	4.23232323232323e-5	8.18181818181818e-5	0.517283950617284	-3.94949494949495e-5	1.94165149307762e-5	5.47481795365912e-5	NA	NA	5.16176178779501e-5	0.444185353139309	246	3	751	0.751	0.246	0.492
Emp/BloomDFE	100	77	77	0	0	2	1	100	piNpiS	77	91.5	106	1000	0.002539393939393938	0.002454545454545453	60	30	4.23232323232323e-5	8.18181818181818e-5	0.517283950617284	-3.94949494949495e-5	1.94038120761051e-5	5.85436449282384e-5	NA	NA	5.53304357552827e-5	0.475349915725418	251	2	747	0.747	0.251	0.502
Emp/BloomDFE	100	78	78	0	0	2	1	100	piNpiS	78	92.5	107	1000	0.002539393939393938	0.0035939393939393924	60	30	4.23232323232323e-5	1.1979797979798e-4	0.353288364249578	-7.74747474747474e-5	2.03131273936259e-5	6.83685910589677e-5	NA	NA	6.76321339459977e-5	0.251989007816554	104	0	896	0.896	0.104	0.208
Emp/BloomDFE	100	79	79	5.878787878787883e-4	0	2	1	100	piNpiS	79	93.5	108	1000	0.004026262626262625	0.0035939393939393924	60	30	6.71043771043771e-5	1.1979797979798e-4	0.560146149522204	-5.26936026936027e-5	3.02694643113067e-5	6.61880000523704e-5	NA	NA	6.71186084297354e-5	0.432405568143152	248	1	751	0.751	0.248	0.496
Emp/BloomDFE	100	80	80	0	0	2	1	100	piNpiS	80	94.5	109	1000	0.003438383838383837	0.0035939393939393924	60	30	5.73063973063973e-5	1.1979797979798e-4	0.478358628442946	-6.24915824915825e-5	2.85481776710097e-5	6.49496642880681e-5	NA	NA	6.88266288324908e-5	0.363901224134523	181	1	818	0.818	0.181	0.362
Emp/BloomDFE	100	81	81	7.757575757575753e-4	0	2	1	100	piNpiS	81	95.5	110	1000	0.004577777777777776	0.0035939393939393924	60	30	7.62962962962963e-5	1.1979797979798e-4	0.636874648679033	-4.35016835016835e-5	3.41142269817239e-5	6.71379024477466e-5	NA	NA	7.49444824910574e-5	0.561609768369374	286	0	714	0.714	0.286	0.572
Emp/BloomDFE	100	82	82	0	0	2	1	100	piNpiS	82	96.5	111	1000	0.0038020202020202015	0.0035939393939393924	60	30	6.33670033670034e-5	1.1979797979798e-4	0.528948847667229	-5.64309764309764e-5	3.14962043680978e-5	6.83100363164249e-5	NA	NA	7.19540216482013e-5	0.432884993590593	222	5	773	0.773	0.222	0.444
Emp/BloomDFE	100	83	83	0	0	2	1	100	piNpiS	83	97.5	112	1000	0.0038020202020202015	0.0035939393939393924	60	30	6.33670033670034e-5	1.1979797979798e-4	0.528948847667229	-5.64309764309764e-5	3.17150819033821e-5	6.67624487596646e-5	NA	NA	7.30791319261142e-5	0.440001890851909	229	0	771	0.771	0.229	0.458
Emp/BloomDFE	100	84	84	0	0	2	1	100	piNpiS	84	98.5	113	1000	0.0038020202020202015	0.0035939393939393924	60	30	6.33670033670034e-5	1.1979797979798e-4	0.528948847667229	-5.64309764309764e-5	3.11848418472122e-5	6.5361540937756e-5	NA	NA	7.09708922630142e-5	0.426538779721283	218	2	780	0.78	0.218	0.436
Emp/BloomDFE	100	85	85	5.878787878787872e-4	0	2	1	100	piNpiS	85	99.5	114	1000	0.0038020202020202015	0.0035939393939393924	60	30	6.33670033670034e-5	1.1979797979798e-4	0.528948847667229	-5.64309764309764e-5	3.30354413244556e-5	6.46385902373995e-5	NA	NA	7.24542089378275e-5	0.436067951801301	231	6	763	0.763	0.231	0.462
Emp/BloomDFE	100	86	86	0	0	2	1	100	piNpiS	86	100.5	115	1000	0.003214141414141414	0.0035939393939393924	60	30	5.35690235690236e-5	1.1979797979798e-4	0.447161326587971	-6.62289562289562e-5	3.29964188756819e-5	6.45844745982666e-5	NA	NA	7.05291164382039e-5	0.347715341668813	171	14	815	0.815	0.171	0.342
Emp/BloomDFE	100	87	87	0	0	2	1	100	piNpiS	87	101.5	116	1000	0.003214141414141414	0.0035939393939393924	60	30	5.35690235690236e-5	1.1979797979798e-4	0.447161326587971	-6.62289562289562e-5	3.04782521790916e-5	6.57667437608033e-5	NA	NA	7.07663698620338e-5	0.349334058823597	172	5	823	0.823	0.172	0.344
Emp/BloomDFE	100	88	88	0	0	2	1	100	piNpiS	88	102.5	117	1000	0.004868686868686869	0.0035939393939393924	60	30	8.11447811447812e-5	1.1979797979798e-4	0.67734682405846	-3.86531986531986e-5	4.17099133060304e-5	6.21760052124483e-5	NA	NA	7.47671950343229e-5	0.605169614581478	335	1	664	0.664	0.335	0.67
Emp/BloomDFE	100	89	89	0	0	2	1	100	piNpiS	89	103.5	118	1000	0.004868686868686869	0.0035939393939393924	60	30	8.11447811447812e-5	1.1979797979798e-4	0.67734682405846	-3.86531986531986e-5	3.82027725959418e-5	6.7663487415934e-5	NA	NA	7.52653215744904e-5	0.607560208130453	303	2	695	0.695	0.303	0.606
Emp/BloomDFE	100	90	90	0	0	2	1	100	piNpiS	90	104.5	119	1000	0.004868686868686869	0.0035939393939393924	60	30	8.11447811447812e-5	1.1979797979798e-4	0.67734682405846	-3.86531986531986e-5	4.00483589673978e-5	6.50622876611857e-5	NA	NA	7.46982418932272e-5	0.604836519854811	296	8	696	0.696	0.296	0.592
Emp/BloomDFE	100	91	91	0	0	2	1	100	piNpiS	91	105.5	120	1000	0.004868686868686869	0.0035939393939393924	60	30	8.11447811447812e-5	1.1979797979798e-4	0.67734682405846	-3.86531986531986e-5	4.08948415580511e-5	6.60568747817431e-5	NA	NA	7.67051471284626e-5	0.614318136912949	283	1	716	0.716	0.283	0.566
Emp/BloomDFE	100	92	92	5.878787878787875e-4	0.0013151515151515146	2	1	100	piNpiS	92	106.5	121	1000	0.004868686868686869	0.0035939393939393924	60	30	8.11447811447812e-5	1.1979797979798e-4	0.67734682405846	-3.86531986531986e-5	3.96687286364797e-5	6.92479689626927e-5	NA	NA	7.4039540615385e-5	0.601627464126553	325	5	670	0.67	0.325	0.65
Emp/BloomDFE	100	93	93	0	0.0011393939393939388	2	1	100	piNpiS	93	107.5	122	1000	0.006098989898989898	0.0022787878787878775	60	30	1.01649831649832e-4	7.59595959595959e-5	1.33820921985816	2.56902356902357e-5	4.86578808330361e-5	5.19208685505022e-5	NA	NA	7.38105783903934e-5	0.727797913791525	655	1	344	0.344	0.655	0.688
Emp/BloomDFE	100	94	94	0	0	2	1	100	piNpiS	94	108.5	123	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.86071951986471e-5	3.67174621077029e-5	NA	NA	6.24197651634689e-5	0.307714228408825	858	11	131	0.131	0.858	0.262
Emp/BloomDFE	100	95	95	0	0	2	1	100	piNpiS	95	109.5	124	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.68917022400138e-5	3.63146900059079e-5	NA	NA	6.2794695434451e-5	0.310611533775843	845	9	146	0.146	0.845	0.292
Emp/BloomDFE	100	96	96	0	0	2	1	100	piNpiS	96	110.5	125	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.71663144028127e-5	3.6592964830306e-5	NA	NA	6.33161132020135e-5	0.314612962454051	834	11	155	0.155	0.834	0.31
Emp/BloomDFE	100	97	97	0	0	2	1	100	piNpiS	97	111.5	126	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.78549277188387e-5	3.85210408481521e-5	NA	NA	6.22359329768036e-5	0.306287529826823	840	4	156	0.156	0.84	0.312
Emp/BloomDFE	100	98	98	0	0	2	1	100	piNpiS	98	112.5	127	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.80715009094998e-5	3.78994002487541e-5	NA	NA	5.94968363018769e-5	0.28455562138505	853	6	141	0.141	0.853	0.282
Emp/BloomDFE	100	99	99	0	0	2	1	100	piNpiS	99	113.5	128	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.69562610085424e-5	3.79412854149023e-5	NA	NA	6.22164225051029e-5	0.306135875285558	843	7	150	0.15	0.843	0.3
Emp/BloomDFE	100	100	100	0	0	2	1	100	piNpiS	100	114.5	129	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.74450959781221e-5	3.75591009238441e-5	NA	NA	6.10019582219865e-5	0.296606837495368	854	9	137	0.137	0.854	0.274
Emp/BloomDFE	100	101	101	0	0	2	1	100	piNpiS	101	115.5	130	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.90111407640481e-5	3.56897364430747e-5	NA	NA	6.26549432203926e-5	0.309533545705891	835	10	155	0.155	0.835	0.31
Emp/BloomDFE	100	102	102	0	0	2	1	100	piNpiS	102	116.5	131	1000	0.006098989898989898	0.001139393939393939	60	30	1.01649831649832e-4	3.7979797979798e-5	2.67641843971631	6.36700336700337e-5	4.79663777625755e-5	3.58056806768964e-5	NA	NA	6.30156227500624e-5	0.31231091960881	845	9	146	0.146	0.845	0.292
Emp/BloomDFE	100	103	103	0	0	2	1	100	piNpiS	103	117.5	132	1000	0.0066868686868686855	0.001139393939393939	60	30	1.11447811447811e-4	3.7979797979798e-5	2.93439716312057	7.34680134680135e-5	4.66631288886376e-5	3.87959954079716e-5	NA	NA	6.18389885456504e-5	0.234812417403328	890	3	107	0.107	0.89	0.214
Emp/BloomDFE	100	104	104	0	0	2	1	100	piNpiS	104	118.5	133	1000	0.007274747474747473	0.001139393939393939	60	30	1.21245791245791e-4	3.7979797979798e-5	3.19237588652482	8.32659932659933e-5	4.91314896685371e-5	3.85585062723143e-5	NA	NA	6.53479906216728e-5	0.202594802820255	895	2	103	0.103	0.895	0.206
Emp/BloomDFE	100	105	105	0	0	2	1	100	piNpiS	105	119.5	134	1000	0.007274747474747473	0.001139393939393939	60	30	1.21245791245791e-4	3.7979797979798e-5	3.19237588652482	8.32659932659933e-5	4.60383430369936e-5	3.50505531794089e-5	NA	NA	6.45333159003249e-5	0.196953746533937	914	0	86	0.086	0.914	0.172
Emp/BloomDFE	100	106	106	0	0	2	1	100	piNpiS	106	120.5	135	1000	0.00786262626262626	0.001139393939393939	60	30	1.31043771043771e-4	3.7979797979798e-5	3.45035460992908	9.3063973063973e-5	4.84435193353778e-5	3.7014792899923e-5	NA	NA	6.27060108907425e-5	0.137774008058352	931	2	67	0.067	0.931	0.134
Emp/BloomDFE	100	107	107	0	0.001139393939393939	2	1	100	piNpiS	107	121.5	136	1000	0.00786262626262626	0.001139393939393939	60	30	1.31043771043771e-4	3.7979797979798e-5	3.45035460992908	9.3063973063973e-5	4.88753662212834e-5	3.61664765706639e-5	NA	NA	6.30241247686224e-5	0.139772038043026	930	1	69	0.069	0.93	0.138
Emp/BloomDFE	100	108	108	0.0014868686868686873	0	2	1	100	piNpiS	108	122.5	137	1000	0.00786262626262626	0	60	30	1.31043771043771e-4	0	Inf	1.31043771043771e-4	5.02496593224885e-5	0	NA	NA	4.89827448420358e-5	0.00746613431903292	1000	0	0	0	1	0.001
Emp/BloomDFE	100	109	109	0	0	2	1	100	piNpiS	109	123.5	138	1000	0.006375757575757573	0	60	30	0.00010626262626262601	0	Inf	0.00010626262626262601	4.38623920670443e-5	0	NA	NA	4.59176885741472e-5	0.0206568598148821	999	1	0	0	0.999	0.001
Emp/BloomDFE	100	110	110	0.001139393939393939	0	2	1	100	piNpiS	110	124.5	139	1000	0.006375757575757573	0	60	30	0.00010626262626262601	0	Inf	0.00010626262626262601	4.60447395772209e-5	0	NA	NA	4.32861634951385e-5	0.0140929005348554	999	1	0	0	0.999	0.001
Emp/BloomDFE	100	111	111	0	0	2	1	100	piNpiS	111	125.5	140	1000	0.0052363636363636345	0	60	30	8.72727272727272e-5	0	Inf	8.72727272727272e-5	4.32220914604631e-5	0	NA	NA	4.06988666178058e-5	0.0320046317362456	993	7	0	0	0.993	0.001
Emp/BloomDFE	100	112	112	0	0	2	1	100	piNpiS	112	126.5	141	1000	0.0052363636363636345	0	60	30	8.72727272727272e-5	0	Inf	8.72727272727272e-5	4.09987053476373e-5	0	NA	NA	4.23225305446691e-5	0.0391994825265541	993	7	0	0	0.993	0.001
Emp/BloomDFE	100	113	113	0	0	2	1	100	piNpiS	113	127.5	142	1000	0.0065515151515151485	0	60	30	1.09191919191919e-4	0	Inf	1.09191919191919e-4	4.72656413155538e-5	0	NA	NA	4.51111643535136e-5	0.0154988524467325	999	1	0	0	0.999	0.001
Emp/BloomDFE	100	114	114	0	0	2	1	100	piNpiS	114	128.5	143	1000	0.0065515151515151485	0	60	30	1.09191919191919e-4	0	Inf	1.09191919191919e-4	4.64232903494575e-5	0	NA	NA	4.55274393044373e-5	0.0164679497814877	997	3	0	0	0.997	0.001
Emp/BloomDFE	100	115	115	0	0	2	1	100	piNpiS	115	129.5	144	1000	0.0065515151515151485	5.878787878787872e-4	60	30	1.09191919191919e-4	1.95959595959596e-5	5.57216494845361	8.95959595959596e-5	4.58508561017122e-5	1.95655318309805e-5	NA	NA	5.05310542291314e-5	0.0762142778658794	980	1	19	0.019	0.98	0.038
Emp/BloomDFE	100	116	116	0	0	2	1	100	piNpiS	116	130.5	145	1000	0.0065515151515151485	5.878787878787872e-4	60	30	1.09191919191919e-4	1.95959595959596e-5	5.57216494845361	8.95959595959596e-5	4.44932850913217e-5	1.88915661337894e-5	NA	NA	4.92338027733227e-5	0.0687885849303379	971	0	29	0.029	0.971	0.058
Emp/BloomDFE	100	117	117	0.0016545454545454548	0	2	1	100	piNpiS	117	131.5	146	1000	0.0065515151515151485	5.878787878787872e-4	60	30	1.09191919191919e-4	1.95959595959596e-5	5.57216494845361	8.95959595959596e-5	4.56749714563289e-5	1.85777839324104e-5	NA	NA	5.07388585855311e-5	0.077425164514879	972	0	28	0.028	0.972	0.056
Emp/BloomDFE	100	118	118	0	0	2	1	100	piNpiS	118	132.5	147	1000	0.004896969696969693	5.878787878787872e-4	60	30	8.16161616161615e-5	1.95959595959596e-5	4.16494845360825	6.2020202020202e-5	4.00905440200693e-5	1.93203846382568e-5	NA	NA	4.3922227238822e-5	0.157936439032504	950	0	50	0.05	0.95	0.1
Emp/BloomDFE	100	119	119	0	0	2	1	100	piNpiS	119	133.5	148	1000	0.004896969696969693	5.878787878787872e-4	60	30	8.16161616161615e-5	1.95959595959596e-5	4.16494845360825	6.2020202020202e-5	3.95360198664476e-5	1.88814713424824e-5	NA	NA	4.3758531730771e-5	0.156386987287819	933	5	62	0.062	0.933	0.124
Emp/BloomDFE	100	120	120	0	0	2	1	100	piNpiS	120	134.5	149	1000	0.0056727272727272685	5.878787878787872e-4	60	30	9.45454545454545e-5	1.95959595959596e-5	4.82474226804124	7.49494949494949e-5	4.09285013875361e-5	1.88540905492481e-5	NA	NA	4.61050029857689e-5	0.104029225208689	958	1	41	0.041	0.958	0.082
Emp/BloomDFE	100	121	121	0	0	2	1	100	piNpiS	121	135.5	150	1000	0.0056727272727272685	5.878787878787872e-4	60	30	9.45454545454545e-5	1.95959595959596e-5	4.82474226804124	7.49494949494949e-5	3.9867507529464e-5	1.87236492151307e-5	NA	NA	4.57697818989975e-5	0.101519301473022	970	0	30	0.03	0.97	0.06
Emp/BloomDFE	100	122	122	0.001818181818181817	0	2	1	100	piNpiS	122	136.5	151	1000	0.006260606060606056	5.878787878787872e-4	60	30	1.04343434343434e-4	1.95959595959596e-5	5.32474226804124	8.47474747474747e-5	4.01442998635081e-5	1.92894823250586e-5	NA	NA	4.45562394084613e-5	0.0571667318585826	989	0	11	0.011	0.989	0.022
Emp/BloomDFE	100	123	123	0	0	2	1	100	piNpiS	123	137.5	152	1000	0.005402020202020199	5.878787878787872e-4	60	30	9.003367003367e-5	1.95959595959596e-5	4.59450171821306	7.04377104377104e-5	3.16989655684413e-5	1.9148520126942e-5	NA	NA	3.82624302681884e-5	0.0656346723715976	974	0	26	0.026	0.974	0.052
Emp/BloomDFE	100	124	124	0	0	2	1	100	piNpiS	124	138.5	153	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.9123829281386e-5	2.67873516737777e-5	NA	NA	3.80582532600769e-5	0.04691905890577	975	0	25	0.025	0.975	0.05
Emp/BloomDFE	100	125	125	0	0	2	1	100	piNpiS	125	139.5	154	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.95920550442979e-5	2.67011156596983e-5	NA	NA	4.01061280248887e-5	0.0593529777161726	972	0	28	0.028	0.972	0.056
Emp/BloomDFE	100	126	126	0	0	2	1	100	piNpiS	126	140.5	155	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.7910540785809e-5	2.63333888521344e-5	NA	NA	3.83468806277258e-5	0.0486011316924319	978	0	22	0.022	0.978	0.044
Emp/BloomDFE	100	127	127	0	0	2	1	100	piNpiS	127	141.5	156	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.91245637310176e-5	2.67178456273258e-5	NA	NA	3.86904088240057e-5	0.0506345069453909	975	0	25	0.025	0.975	0.05
Emp/BloomDFE	100	128	128	0	0	2	1	100	piNpiS	128	142.5	157	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.75463624130139e-5	2.69387490843994e-5	NA	NA	3.75041839677606e-5	0.0437596725274819	981	0	19	0.019	0.981	0.038
Emp/BloomDFE	100	129	129	0	0	2	1	100	piNpiS	129	143.5	158	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.87021498503197e-5	2.67876458376133e-5	NA	NA	3.783536075196e-5	0.0456369313706759	984	0	16	0.016	0.984	0.032
Emp/BloomDFE	100	130	130	0	0	2	1	100	piNpiS	130	144.5	159	1000	0.0068888888888888845	0.0011757575757575744	60	30	1.14814814814815e-4	3.91919191919191e-5	2.92955326460481	7.56228956228956e-5	3.7671384112531e-5	2.64014465643928e-5	NA	NA	3.81756703765995e-5	0.0476004025290655	979	0	21	0.021	0.979	0.042
Emp/BloomDFE	100	131	131	0	0	2	1	100	piNpiS	131	145.5	160	1000	0.007664646464646459	0.0011757575757575744	60	30	1.27744107744108e-4	3.91919191919191e-5	3.25945017182131	8.85521885521885e-5	3.84203941171191e-5	2.63625665008499e-5	NA	NA	3.9025987946021e-5	0.0232648638398071	992	0	8	0.008	0.992	0.016
Emp/BloomDFE	100	132	132	5.878787878787877e-4	0	2	1	100	piNpiS	132	146.5	161	1000	0.007664646464646459	0.0011757575757575744	60	30	1.27744107744108e-4	3.91919191919191e-5	3.25945017182131	8.85521885521885e-5	3.94727801088877e-5	2.63148515545258e-5	NA	NA	4.1633248662731e-5	0.0334235386270564	979	0	21	0.021	0.979	0.042
Emp/BloomDFE	100	133	133	5.878787878787874e-4	0	2	1	100	piNpiS	133	147.5	162	1000	0.007076767676767671	0.005642424242424237	60	30	1.17946127946128e-4	1.88080808080808e-4	0.627103472968135	-7.013468013468e-5	4.0274982499158e-5	1.61875227806478e-4	NA	NA	1.48928123029432e-4	0.637690919600499	363	0	637	0.637	0.363	0.726
Emp/BloomDFE	100	134	134	0	0	2	1	100	piNpiS	134	148.5	163	1000	0.0064888888888888835	0.005642424242424237	60	30	1.08148148148148e-4	1.88080808080808e-4	0.575008950948801	-7.99326599326598e-5	3.8445963542415e-5	1.44615131246582e-4	NA	NA	1.50448322762731e-4	0.595213364406355	352	0	648	0.648	0.352	0.704
Emp/BloomDFE	100	135	135	5.878787878787875e-4	0	2	1	100	piNpiS	135	149.5	164	1000	0.0064888888888888835	0.005642424242424237	60	30	1.08148148148148e-4	1.88080808080808e-4	0.575008950948801	-7.99326599326598e-5	3.80968038660828e-5	1.43256652142529e-4	NA	NA	1.53364937401115e-4	0.602232656510641	362	0	638	0.638	0.362	0.724
Emp/BloomDFE	100	136	136	0	0	2	1	100	piNpiS	136	150.5	165	1000	0.008143434343434341	0.005642424242424237	60	30	1.35723905723906e-4	1.88080808080808e-4	0.721625492302185	-5.23569023569022e-5	5.08069965150712e-5	1.43232296672301e-4	NA	NA	1.60210537346405e-4	0.743818693197776	424	0	576	0.576	0.424	0.848
Emp/BloomDFE	100	137	137	0	0	2	1	100	piNpiS	137	151.5	166	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	5.06935058623212e-5	1.46352831725345e-4	NA	NA	1.56101149488954e-4	0.800594860647181	447	0	553	0.553	0.447	0.894
Emp/BloomDFE	100	138	138	0	0	2	1	100	piNpiS	138	152.5	167	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	5.08065326502759e-5	1.42853300138545e-4	NA	NA	1.64537525662677e-4	0.810619545728433	438	0	562	0.562	0.438	0.876
Emp/BloomDFE	100	139	139	0	0	2	1	100	piNpiS	139	153.5	168	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	4.8997796822694e-5	1.45443712742844e-4	NA	NA	1.54453907284406e-4	0.798513766459339	455	0	545	0.545	0.455	0.91
Emp/BloomDFE	100	140	140	0	0	2	1	100	piNpiS	140	154.5	169	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	5.08381291089431e-5	1.46633187691411e-4	NA	NA	1.62260293323114e-4	0.80801323606864806	416	0	584	0.584	0.416	0.832
Emp/BloomDFE	100	141	141	0	0	2	1	100	piNpiS	141	155.5	170	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	5.18372774224124e-5	1.55168212740216e-4	NA	NA	1.63088895647263e-4	0.808969755458418	444	0	556	0.556	0.444	0.888
Emp/BloomDFE	100	142	142	0.001315151515151514	0	2	1	100	piNpiS	142	156.5	171	1000	0.008919191919191917	0.005642424242424237	60	30	1.48653198653199e-4	1.88080808080808e-4	0.790368779090584	-3.94276094276093e-5	5.09877351345663e-5	1.45794670104911e-4	NA	NA	1.62089466080056e-4	0.807814857015038	450	0	550	0.55	0.45	0.9
Emp/BloomDFE	100	143	143	0	0	2	1	100	piNpiS	143	157.5	172	1000	0.007604040404040403	0.005642424242424237	60	30	1.26734006734007e-4	1.88080808080808e-4	0.673827425707126	-6.13468013468012e-5	4.73001421673562e-5	1.53106966217053e-4	NA	NA	1.6225145243929e-4	0.705358473050532	373	0	627	0.627	0.373	0.746
Emp/BloomDFE	100	144	144	0	5.878787878787872e-4	2	1	100	piNpiS	144	158.5	173	1000	0.007604040404040403	0.005642424242424237	60	30	1.26734006734007e-4	1.88080808080808e-4	0.673827425707126	-6.13468013468012e-5	4.58522726258618e-5	1.53357808312442e-4	NA	NA	1.59439235324092e-4	0.70041077042706	399	0	601	0.601	0.399	0.798
Emp/BloomDFE	100	145	145	0	0	2	1	100	piNpiS	145	159.5	174	1000	0.007604040404040403	0.0050545454545454505	60	30	1.26734006734007e-4	1.68484848484848e-4	0.752198241406875	-4.17508417508416e-5	4.9133356421686e-5	1.47024663706171e-4	NA	NA	1.59507486211246e-4	0.793515363005141	440	0	560	0.56	0.44	0.88
Emp/BloomDFE	100	146	146	0	0	2	1	100	piNpiS	146	160.5	175	1000	0.007604040404040403	0.0050545454545454505	60	30	1.26734006734007e-4	1.68484848484848e-4	0.752198241406875	-4.17508417508416e-5	4.9191863842081e-5	1.52754966492564e-4	NA	NA	1.57176546845971e-4	0.790524004204063	409	0	591	0.591	0.409	0.818
Emp/BloomDFE	100	147	147	0	0	2	1	100	piNpiS	147	161.5	176	1000	0.007604040404040403	0.0050545454545454505	60	30	1.26734006734007e-4	1.68484848484848e-4	0.752198241406875	-4.17508417508416e-5	4.62689513868077e-5	1.41242391575971e-4	NA	NA	1.57823993632626e-4	0.791363444075011	409	0	591	0.591	0.409	0.818
Emp/BloomDFE	100	148	148	0	0	2	1	100	piNpiS	148	162.5	177	1000	0.007604040404040403	0.0050545454545454505	60	30	1.26734006734007e-4	1.68484848484848e-4	0.752198241406875	-4.17508417508416e-5	4.84711809257402e-5	1.42408820046196e-4	NA	NA	1.61848385417717e-4	0.796435716863144	434	0	566	0.566	0.434	0.868
